Supp. Cd.;Supplier Name;Sub-Department;Supplier Product Code;Analysis Group;Product Code;EAN;> Department Type;Product Description;Department;Size;SOH;SP;List Cost;Last Sales Date;Stock Unit;On Order Qty;Detail;Status;Main Order Sheet;Area/Module;Order Sheet;Min. Stock Quantity;Min. Stock at SP;Nett Cost;Average Cost;Last Rcvd Cost;GP List Cost / Each;GP% List Cost / Each;GP Nett Cost / Each;GP% Nett Cost / Each;GP Avg. Cost / Each;GP% Avg. Cost / Each;GP Last Rcvd Cost / Each;GP% Last Rcvd Cost / Each;Shelf Label Text;Stock Cover (Days);Todays Sales;Sales incl. VAT;Sales Ratio at SP (Incl. VAT) (%);Sales excl. VAT;Sales Ratio at SP (Excl. VAT) (%);Sales excl. VAT 2;Sales Ratio at SP (Excl. VAT 2) (%);Sales at CP;Sales Ratio at CP (%);VAT on Sales;VAT 2 on Sales;Sales Quantity;Gross Profit;GP Ratio (%);Ø SP (Incl. VAT);Ø SP (Excl. VAT);Ø CP;GP %;Stock at SP (Incl. VAT);Stock at SP (Excl. VAT);Stock at CP;Stock on Hand;Diff. Min. Stock at SP;Diff. Min. Stock at SP (%);Stock Turn;Promotion Sales incl. VAT;Promotion Sales excl. VAT;Promotion Sales excl. VAT 2;Promotion Sales at CP;VAT on Promotion Sales;VAT 2 on Promotion Sales;Promotion Sales Quantity;Spec. Sell. Promo. incl. VAT;Spec. Sell. Promo. excl. VAT;Spec. Sell. Promo. excl. VAT 2;Spec. Sell. Promo. at CP;VAT on Spec. Sell. Promo.;VAT 2 on Spec. Sell. Promo.;Spec. Sell. Promo. Quantitiy;EKKond Umsatz Differenz;Umsatz Absatz;Anteil am Umsatz;Umsatz Rohertrag;Umsatz Bestand;Sales incl. VAT;Sales Ratio at SP (Incl. VAT) (%);Sales excl. VAT;Sales Ratio at SP (Excl. VAT) (%);Sales excl. VAT 2;Sales Ratio at SP (Excl. VAT 2) (%);Sales at CP;Sales Ratio at CP (%);VAT on Sales;VAT 2 on Sales;Sales Quantity;Gross Profit;GP Ratio (%);Ø SP (Incl. VAT);Ø SP (Excl. VAT);Ø CP;GP %;Stock at SP (Incl. VAT);Stock at SP (Excl. VAT);Stock at CP;Stock on Hand;Diff. Min. Stock at SP;Diff. Min. Stock at SP (%);Stock Turn;Promotion Sales incl. VAT;Promotion Sales excl. VAT;Promotion Sales excl. VAT 2;Promotion Sales at CP;VAT on Promotion Sales;VAT 2 on Promotion Sales;Promotion Sales Quantity;Spec. Sell. Promo. incl. VAT;Spec. Sell. Promo. excl. VAT;Spec. Sell. Promo. excl. VAT 2;Spec. Sell. Promo. at CP;VAT on Spec. Sell. Promo.;VAT 2 on Spec. Sell. Promo.;Spec. Sell. Promo. Quantitiy;EKKond Umsatz Differenz;Umsatz Absatz;Anteil am Umsatz;Umsatz Rohertrag;Umsatz Bestand;Sales incl. VAT;Sales Ratio at SP (Incl. VAT) (%);Sales excl. VAT;Sales Ratio at SP (Excl. VAT) (%);Sales excl. VAT 2;Sales Ratio at SP (Excl. VAT 2) (%);Sales at CP;Sales Ratio at CP (%);VAT on Sales;VAT 2 on Sales;Sales Quantity;Gross Profit;GP Ratio (%);Ø SP (Incl. VAT);Ø SP (Excl. VAT);Ø CP;GP %;Stock at SP (Incl. VAT);Stock at SP (Excl. VAT);Stock at CP;Stock on Hand;Diff. Min. Stock at SP;Diff. Min. Stock at SP (%);Stock Turn;Promotion Sales incl. VAT;Promotion Sales excl. VAT;Promotion Sales excl. VAT 2;Promotion Sales at CP;VAT on Promotion Sales;VAT 2 on Promotion Sales;Promotion Sales Quantity;Spec. Sell. Promo. incl. VAT;Spec. Sell. Promo. excl. VAT;Spec. Sell. Promo. excl. VAT 2;Spec. Sell. Promo. at CP;VAT on Spec. Sell. Promo.;VAT 2 on Spec. Sell. Promo.;Spec. Sell. Promo. Quantitiy;EKKond Umsatz Differenz;Umsatz Absatz;Anteil am Umsatz;Umsatz Rohertrag;Umsatz Bestand
194;CAPE DELI (PTY) LTD;201;005;0;30477;212412;1;KUDU BILTONG;2;P/KG;0.000;449.99;306.9900;;Kg;0.000;;A;;0;Default Order Sheet;0.000;0.00;306.9900;306.9904;306.9904;84.31;21.55;84.31;21.55;84.31;21.55;84.31;21.55;;;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.0000;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.0000;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.0000;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.00
194;CAPE DELI (PTY) LTD;201;010;0;30478;212413;1;KUDU DROEWORS;2;P/KG;3.822;339.99;229.9900;08042024;Kg;0.000;;A;;0;Default Order Sheet;0.000;0.00;229.9900;229.9904;229.9902;65.65;22.21;65.65;22.21;65.65;22.21;65.65;22.21;;240;0.000;167.96;0.03;146.05;0.03;146.05;0.03;113.6152;0.03;21.91;0.00;0.494;32.44;0.02;340.00;295.65;229.9904;22.21;1 299.44;1 129.95;879.0231;3.822;1 299.44;0.00;0.13;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;168.45;0.03;135.52;1131.48;167.96;0.03;146.05;0.03;146.05;0.03;113.6152;0.03;21.91;0.00;0.494;32.44;0.02;340.00;295.65;229.9904;22.21;1 299.44;1 129.95;879.0231;3.822;1 299.44;0.00;0.13;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;168.45;0.03;135.52;1131.48;167.96;0.03;146.05;0.03;146.05;0.03;113.6152;0.03;21.91;0.00;0.494;32.44;0.02;340.00;295.65;229.9904;22.21;1 299.44;1 129.95;879.0231;3.822;1 299.44;0.00;0.13;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;168.45;0.03;135.52;1131.48
194;CAPE DELI (PTY) LTD;201;013;0;30479;212414;1;BEEF SNAPSTICKS PLAIN;2;P/KG;1.002;539.99;369.9900;08042024;Kg;0.000;;A;;0;Default Order Sheet;0.000;0.00;369.9900;369.9907;369.9907;99.57;21.20;99.57;21.20;99.57;21.20;99.57;21.20;;330;0.000;50.76;0.01;44.14;0.01;44.14;0.01;34.7791;0.01;6.62;0.00;0.094;9.36;0.01;540.00;469.57;369.9907;21.21;541.07;470.50;370.7307;1.002;541.07;0.00;0.09;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;50.85;0.01;41.40;490.31;50.76;0.01;44.14;0.01;44.14;0.01;34.7791;0.01;6.62;0.00;0.094;9.36;0.01;540.00;469.57;369.9907;21.21;541.07;470.50;370.7307;1.002;541.07;0.00;0.09;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;50.85;0.01;41.40;490.31;50.76;0.01;44.14;0.01;44.14;0.01;34.7791;0.01;6.62;0.00;0.094;9.36;0.01;540.00;469.57;369.9907;21.21;541.07;470.50;370.7307;1.002;541.07;0.00;0.09;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;50.85;0.01;41.40;490.31
194;CAPE DELI (PTY) LTD;201;014;0;30480;212415;1;BEEF SNAPSTICKS CHILLI;2;P/KG;6.228;539.99;369.9900;08022024;Kg;0.000;;A;;0;Default Order Sheet;0.000;0.00;369.9900;369.9902;369.9902;99.57;21.20;99.57;21.20;99.57;21.20;99.57;21.20;;818;0.000;127.44;0.02;110.82;0.02;110.82;0.02;87.3177;0.03;16.62;0.00;0.236;23.50;0.02;540.00;469.57;369.9902;21.21;3 363.06;2 924.40;2 304.2991;6.228;3 363.06;0.00;0.04;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;127.68;0.02;103.94;3235.62;127.44;0.02;110.82;0.02;110.82;0.02;87.3177;0.03;16.62;0.00;0.236;23.50;0.02;540.00;469.57;369.9902;21.21;3 363.06;2 924.40;2 304.2991;6.228;3 363.06;0.00;0.04;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;127.68;0.02;103.94;3235.62;127.44;0.02;110.82;0.02;110.82;0.02;87.3177;0.03;16.62;0.00;0.236;23.50;0.02;540.00;469.57;369.9902;21.21;3 363.06;2 924.40;2 304.2991;6.228;3 363.06;0.00;0.04;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;127.68;0.02;103.94;3235.62
194;CAPE DELI (PTY) LTD;201;019;0;30481;212416;1;BEEF NUGGETS CHILLI;2;P/KG;2.710;439.90;299.9900;08012024;Kg;0.000;;A;;0;Default Order Sheet;0.000;0.00;299.9900;299.9907;299.9912;82.53;21.58;82.53;21.58;82.53;21.58;82.53;21.58;;636;0.000;58.07;0.01;50.50;0.01;50.50;0.01;39.5988;0.01;7.57;0.00;0.132;10.90;0.01;439.92;382.54;299.9907;21.58;1 192.13;1 036.63;812.9748;2.710;1 192.13;0.00;0.05;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;58.20;0.01;47.17;1134.06;58.07;0.01;50.50;0.01;50.50;0.01;39.5988;0.01;7.57;0.00;0.132;10.90;0.01;439.92;382.54;299.9907;21.58;1 192.13;1 036.63;812.9748;2.710;1 192.13;0.00;0.05;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;58.20;0.01;47.17;1134.06;58.07;0.01;50.50;0.01;50.50;0.01;39.5988;0.01;7.57;0.00;0.132;10.90;0.01;439.92;382.54;299.9907;21.58;1 192.13;1 036.63;812.9748;2.710;1 192.13;0.00;0.05;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;58.20;0.01;47.17;1134.06
194;CAPE DELI (PTY) LTD;201;025;0;30482;212417;1;BEEF DROEWORS CHILLI;2;P/KG;4.544;339.99;229.9900;08052024;Kg;0.000;;A;;0;Default Order Sheet;0.000;0.00;229.9900;229.9908;229.9911;65.65;22.21;65.65;22.21;65.65;22.21;65.65;22.21;;312;0.352;153.68;0.03;133.63;0.03;133.63;0.03;103.9558;0.03;20.05;0.00;0.452;29.68;0.02;340.00;295.65;229.9908;22.21;1 544.91;1 343.40;1 045.0782;4.544;1 544.91;0.00;0.10;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;154.13;0.03;124.00;1391.23;153.68;0.03;133.63;0.03;133.63;0.03;103.9558;0.03;20.05;0.00;0.452;29.68;0.02;340.00;295.65;229.9908;22.21;1 544.91;1 343.40;1 045.0782;4.544;1 544.91;0.00;0.10;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;154.13;0.03;124.00;1391.23;153.68;0.03;133.63;0.03;133.63;0.03;103.9558;0.03;20.05;0.00;0.452;29.68;0.02;340.00;295.65;229.9908;22.21;1 544.91;1 343.40;1 045.0782;4.544;1 544.91;0.00;0.10;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;154.13;0.03;124.00;1391.23
194;CAPE DELI (PTY) LTD;201;027;0;30483;212418;1;BEEF DROEWORS COUNTRY-STYLE;2;P/KG;3.498;339.99;229.9900;08052024;Kg;0.000;;A;;0;Default Order Sheet;0.000;0.00;229.9900;229.9903;229.9902;65.65;22.21;65.65;22.21;65.65;22.21;65.65;22.21;;177;0.000;208.76;0.04;181.53;0.04;181.53;0.04;141.2140;0.04;27.23;0.00;0.614;40.32;0.03;340.00;295.65;229.9903;22.21;1 189.29;1 034.16;804.5060;3.498;1 189.29;0.00;0.18;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;209.37;0.04;168.44;980.53;208.76;0.04;181.53;0.04;181.53;0.04;141.2140;0.04;27.23;0.00;0.614;40.32;0.03;340.00;295.65;229.9903;22.21;1 189.29;1 034.16;804.5060;3.498;1 189.29;0.00;0.18;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;209.37;0.04;168.44;980.53;208.76;0.04;181.53;0.04;181.53;0.04;141.2140;0.04;27.23;0.00;0.614;40.32;0.03;340.00;295.65;229.9903;22.21;1 189.29;1 034.16;804.5060;3.498;1 189.29;0.00;0.18;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;209.37;0.04;168.44;980.53
194;CAPE DELI (PTY) LTD;201;028;0;30484;212419;1;SALAMI STICK LOOSE;2;P/KG;2.880;339.99;229.9900;08042024;Kg;0.000;;A;;0;Default Order Sheet;0.000;0.00;229.9900;229.9900;229.9900;65.65;22.21;65.65;22.21;65.65;22.21;65.65;22.21;;125;0.000;242.08;0.04;210.50;0.04;210.50;0.04;163.7529;0.05;31.58;0.00;0.712;46.75;0.03;340.00;295.65;229.9900;22.21;979.17;851.45;662.3713;2.880;979.17;0.00;0.25;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;242.79;0.04;195.33;737.09;242.08;0.04;210.50;0.04;210.50;0.04;163.7529;0.05;31.58;0.00;0.712;46.75;0.03;340.00;295.65;229.9900;22.21;979.17;851.45;662.3713;2.880;979.17;0.00;0.25;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;242.79;0.04;195.33;737.09;242.08;0.04;210.50;0.04;210.50;0.04;163.7529;0.05;31.58;0.00;0.712;46.75;0.03;340.00;295.65;229.9900;22.21;979.17;851.45;662.3713;2.880;979.17;0.00;0.25;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;242.79;0.04;195.33;737.09
194;CAPE DELI (PTY) LTD;201;2054;0;30485;212420;1;BEEF FATTIES PLAIN;2;P/KG;6.248;209.99;145.9900;08052024;Kg;0.000;;A;;0;Default Order Sheet;0.000;0.00;145.9900;145.9905;145.9905;36.61;20.05;36.61;20.05;36.61;20.05;36.61;20.05;;734;0.154;55.44;0.01;48.21;0.01;48.21;0.01;38.5415;0.01;7.23;0.00;0.264;9.67;0.01;210.00;182.61;145.9905;20.05;1 312.02;1 140.88;912.1487;6.248;1 312.02;0.00;0.04;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;55.70;0.01;45.77;1256.58;55.44;0.01;48.21;0.01;48.21;0.01;38.5415;0.01;7.23;0.00;0.264;9.67;0.01;210.00;182.61;145.9905;20.05;1 312.02;1 140.88;912.1487;6.248;1 312.02;0.00;0.04;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;55.70;0.01;45.77;1256.58;55.44;0.01;48.21;0.01;48.21;0.01;38.5415;0.01;7.23;0.00;0.264;9.67;0.01;210.00;182.61;145.9905;20.05;1 312.02;1 140.88;912.1487;6.248;1 312.02;0.00;0.04;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;55.70;0.01;45.77;1256.58
194;CAPE DELI (PTY) LTD;201;2055;0;30486;212421;1;BEEF FATTIES CHILLI;2;P/KG;6.664;209.99;145.9900;08032024;Kg;0.000;;A;;0;Default Order Sheet;0.000;0.00;145.9900;145.9897;145.9902;36.61;20.05;36.61;20.05;36.61;20.05;36.61;20.05;;948;0.000;45.78;0.01;39.81;0.01;39.81;0.01;31.8258;0.01;5.97;0.00;0.218;7.98;0.01;210.00;182.61;145.9897;20.05;1 399.37;1 216.85;972.8754;6.664;1 399.37;0.00;0.03;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;-0.00;46.00;0.01;37.80;1353.59;45.78;0.01;39.81;0.01;39.81;0.01;31.8258;0.01;5.97;0.00;0.218;7.98;0.01;210.00;182.61;145.9897;20.05;1 399.37;1 216.85;972.8754;6.664;1 399.37;0.00;0.03;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;-0.00;46.00;0.01;37.80;1353.59;45.78;0.01;39.81;0.01;39.81;0.01;31.8258;0.01;5.97;0.00;0.218;7.98;0.01;210.00;182.61;145.9897;20.05;1 399.37;1 216.85;972.8754;6.664;1 399.37;0.00;0.03;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;-0.00;46.00;0.01;37.80;1353.59
194;CAPE DELI (PTY) LTD;201;211;0;30487;212422;1;BEEF S/S BILTONG CHILLI;2;P/KG;-2.798;349.99;239.9900;08052024;Kg;0.000;;A;;0;Default Order Sheet;0.000;0.00;239.9900;239.9902;239.9903;64.35;21.14;64.35;21.14;64.35;21.14;64.35;21.14;;0;0.248;616.70;0.11;536.26;0.11;536.26;0.11;422.8628;0.13;80.44;0.00;1.762;113.40;0.08;350.00;304.35;239.9902;21.15;-979.27;-851.54;-671.4926;-2.798;-979.27;0.00;-0.63;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;618.46;0.11;503.30;-1595.97;616.70;0.11;536.26;0.11;536.26;0.11;422.8628;0.13;80.44;0.00;1.762;113.40;0.08;350.00;304.35;239.9902;21.15;-979.27;-851.54;-671.4926;-2.798;-979.27;0.00;-0.63;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;618.46;0.11;503.30;-1595.97;616.70;0.11;536.26;0.11;536.26;0.11;422.8628;0.13;80.44;0.00;1.762;113.40;0.08;350.00;304.35;239.9902;21.15;-979.27;-851.54;-671.4926;-2.798;-979.27;0.00;-0.63;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;618.46;0.11;503.30;-1595.97
194;CAPE DELI (PTY) LTD;201;227;0;30488;212423;1;BEEF SNAPSTICKS CHUTNEY;2;P/KG;4.832;539.99;369.9900;08042024;Kg;0.000;;A;;0;Default Order Sheet;0.000;0.00;369.9900;369.9905;369.9904;99.57;21.20;99.57;21.20;99.57;21.20;99.57;21.20;;713;0.000;113.40;0.02;98.61;0.02;98.61;0.02;77.6980;0.02;14.79;0.00;0.210;20.91;0.02;540.00;469.57;369.9905;21.21;2 609.23;2 268.90;1 787.7939;4.832;2 609.23;0.00;0.04;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;113.61;0.02;92.49;2495.83;113.40;0.02;98.61;0.02;98.61;0.02;77.6980;0.02;14.79;0.00;0.210;20.91;0.02;540.00;469.57;369.9905;21.21;2 609.23;2 268.90;1 787.7939;4.832;2 609.23;0.00;0.04;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;113.61;0.02;92.49;2495.83;113.40;0.02;98.61;0.02;98.61;0.02;77.6980;0.02;14.79;0.00;0.210;20.91;0.02;540.00;469.57;369.9905;21.21;2 609.23;2 268.90;1 787.7939;4.832;2 609.23;0.00;0.04;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;113.61;0.02;92.49;2495.83
194;CAPE DELI (PTY) LTD;201;3072;0;30489;212424;1;BEEF KAROO BILTONG PLAIN;2;P/KG;10.558;349.99;239.9900;08052024;Kg;0.000;;A;;0;Default Order Sheet;0.000;0.00;239.9900;239.9900;239.9901;64.35;21.14;64.35;21.14;64.35;21.14;64.35;21.14;;111;0.000;1032.49;0.19;897.82;0.19;897.82;0.19;707.9706;0.21;134.67;0.00;2.950;189.85;0.14;350.00;304.34;239.9900;21.15;3 695.19;3 213.21;2 533.8149;10.558;3 695.19;0.00;0.28;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;1035.44;0.19;842.64;2662.70;1032.49;0.19;897.82;0.19;897.82;0.19;707.9706;0.21;134.67;0.00;2.950;189.85;0.14;350.00;304.34;239.9900;21.15;3 695.19;3 213.21;2 533.8149;10.558;3 695.19;0.00;0.28;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;1035.44;0.19;842.64;2662.70;1032.49;0.19;897.82;0.19;897.82;0.19;707.9706;0.21;134.67;0.00;2.950;189.85;0.14;350.00;304.34;239.9900;21.15;3 695.19;3 213.21;2 533.8149;10.558;3 695.19;0.00;0.28;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;1035.44;0.19;842.64;2662.70
194;CAPE DELI (PTY) LTD;201;3048;0;30490;212425;1;CHICKEN SNAPSTICKS CHILLI;2;P/KG;0.000;539.99;369.9900;;Kg;0.000;;A;;0;Default Order Sheet;0.000;0.00;369.9900;369.9898;369.9898;99.57;21.20;99.57;21.20;99.57;21.20;99.57;21.20;;;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.0000;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.0000;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.0000;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.00
194;CAPE DELI (PTY) LTD;201;3067;0;30491;212426;1;BRAAI SLAAI BILTONG;2;P/KG;1.218;369.99;249.9900;;Kg;0.000;;A;;0;Default Order Sheet;0.000;0.00;249.9900;249.9906;249.9906;71.74;22.30;71.74;22.30;71.74;22.30;71.74;22.30;;9999;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.0000;0.00;450.65;391.87;304.4885;1.218;450.65;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.00;450.65;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.0000;0.00;450.65;391.87;304.4885;1.218;450.65;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.00;450.65;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.0000;0.00;450.65;391.87;304.4885;1.218;450.65;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.00;450.65
194;CAPE DELI (PTY) LTD;201;3076;0;30492;212427;1;BEEF DROEWORS CHUTNEY;2;P/KG;8.356;339.99;229.9900;08052024;Kg;0.000;;A;;0;Default Order Sheet;0.000;0.00;229.9900;229.9903;229.9905;65.65;22.21;65.65;22.21;65.65;22.21;65.65;22.21;;185;0.256;475.30;0.09;413.30;0.09;413.30;0.09;321.5264;0.10;62.00;0.00;1.398;91.78;0.07;339.99;295.64;229.9903;22.21;2 840.96;2 470.40;1 921.7988;8.356;2 840.96;0.00;0.17;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;476.70;0.09;383.52;2365.66;475.30;0.09;413.30;0.09;413.30;0.09;321.5264;0.10;62.00;0.00;1.398;91.78;0.07;339.99;295.64;229.9903;22.21;2 840.96;2 470.40;1 921.7988;8.356;2 840.96;0.00;0.17;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;476.70;0.09;383.52;2365.66;475.30;0.09;413.30;0.09;413.30;0.09;321.5264;0.10;62.00;0.00;1.398;91.78;0.07;339.99;295.64;229.9903;22.21;2 840.96;2 470.40;1 921.7988;8.356;2 840.96;0.00;0.17;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;476.70;0.09;383.52;2365.66
1668;SPAR WESTERN CAPE;201;;0;30505;212428;1;LEG OF MUTTON;2;P/KG;0.000;99.99;64.9900;;Kg;0.000;;A;;0;Default Order Sheet;0.000;0.00;65.1525;0.0000;0.0000;21.96;25.25;21.80;25.07;86.95;100.00;86.95;100.00;;;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.0000;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.0000;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.0000;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.00
