;;;;;;;;;;;;Average; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;Totals; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;01/03/23; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;01/03/24; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
1154;Bakery In House;104;1268;29167;211268; MUFFINS;EACH;0.000;7.99;5.6900;01312024;205.72;0.00;178.89;0.00;178.89;0.00;159.3200;0.01;26.83;0.00;28.000;19.57;0.00;7.35;6.39;5.6900;10.94;0.00;0.00;0.0000;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;233.72;0.00;186.15;-205.72;411.44;0.00;357.77;0.00;357.77;0.00;318.6400;0.01;53.67;0.00;56.000;39.13;0.00;7.35;6.39;5.6900;10.94;0.00;0.00;0.0000;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;467.44;0.00;372.31;-411.44;411.44;0.02;357.77;0.02;357.77;0.02;318.6400;0.03;53.67;0.00;56.000;39.13;0.00;7.35;6.39;5.6900;10.94;0.00;0.00;0.0000;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;467.44;0.02;372.31;-411.44;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.0000;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.00
1154;Bakery In House;104;;29170;211269;ICING CUP CAKE;EACH;-8.000;18.99;9.6000;10072024;541.22;0.01;470.62;0.01;470.62;0.01;240.0000;0.01;70.59;0.00;25.000;230.62;0.01;21.65;18.82;9.6000;49.00;-75.96;-66.05;-38.4000;-4.000;-75.96;0.00;-2.31;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;566.22;0.01;310.59;-617.18;1082.43;0.01;941.24;0.01;941.24;0.01;480.0000;0.01;141.19;0.00;50.000;461.24;0.01;21.65;18.82;9.6000;49.00;-75.96;-66.05;-38.4000;-4.000;-75.96;0.00;-2.31;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;1132.43;0.01;621.19;-1158.39;246.87;0.01;214.67;0.01;214.67;0.01;124.8000;0.01;32.20;0.00;13.000;89.87;0.01;18.99;16.51;9.6000;41.86;0.00;0.00;0.0000;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;-0.00;259.87;0.01;157.00;-246.87;835.56;0.01;726.57;0.01;726.57;0.01;355.2000;0.01;108.99;0.00;37.000;371.37;0.01;22.58;19.64;9.6000;51.11;-151.92;-132.10;-76.8000;-8.000;-151.92;0.00;-4.63;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;872.56;0.01;464.19;-987.48
93;GOOSEBUMPS DISTR.(BREAD STOP);104;;29184;211270;COCKTAIL  DANISH;EA;0.000;5.99;3.0900;07112024;1023.47;0.02;889.97;0.02;889.97;0.02;330.6300;0.02;133.50;0.00;107.000;559.34;0.02;9.57;8.32;3.0900;62.85;0.00;0.00;0.0000;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;1130.47;0.02;464.13;-1023.47;2046.94;0.02;1779.95;0.02;1779.95;0.02;661.2600;0.02;266.99;0.00;214.000;1118.69;0.03;9.57;8.32;3.0900;62.85;0.00;0.00;0.0000;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;2260.94;0.02;928.25;-2046.94;849.16;0.04;738.40;0.04;738.40;0.04;438.7800;0.05;110.76;0.00;142.000;299.62;0.03;5.98;5.20;3.0900;40.58;0.00;0.00;0.0000;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;991.16;0.04;549.54;-849.16;1197.78;0.02;1041.55;0.02;1041.55;0.02;222.4800;0.01;156.23;0.00;72.000;819.07;0.02;16.64;14.47;3.0900;78.64;0.00;0.00;0.0000;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;1269.78;0.02;378.71;-1197.78
127;BAKE IT EASY;103;0388;29223;;PUFF PASTRY HORN;EA;0.000;7.87;6.8400;;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.0000;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.0000;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.0000;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.0000;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.00
1154;Bakery In House;104;1271;29250;211271;TRAMAZZINI;EACH;0.000;18.99;15.0200;02012024;18.99;0.00;16.51;0.00;16.51;0.00;15.0200;0.00;2.48;0.00;1.000;1.49;0.00;18.99;16.51;15.0200;9.04;0.00;0.00;0.0000;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;19.99;0.00;17.50;-18.99;37.98;0.00;33.03;0.00;33.03;0.00;30.0400;0.00;4.95;0.00;2.000;2.99;0.00;18.99;16.51;15.0200;9.04;0.00;0.00;0.0000;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;39.98;0.00;34.99;-37.98;37.98;0.00;33.03;0.00;33.03;0.00;30.0400;0.00;4.95;0.00;2.000;2.99;0.00;18.99;16.51;15.0200;9.04;0.00;0.00;0.0000;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;39.98;0.00;34.99;-37.98;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.0000;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.00
1154;Bakery In House;104;;29253;211272;MOUSSE CAKE SLICE;EACH;0.000;29.99;13.8900;07122024;2294.24;0.05;1994.99;0.05;1994.99;0.05;1062.5850;0.06;299.25;0.00;76.500;932.40;0.04;29.99;26.08;13.8900;46.74;-134.96;-117.35;-62.5050;-4.500;-134.96;0.00;-3.44;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;2370.74;0.05;1361.83;-2429.19;4588.47;0.05;3989.97;0.05;3989.97;0.05;2125.1700;0.06;598.50;0.00;153.000;1864.80;0.04;29.99;26.08;13.8900;46.74;-134.96;-117.35;-62.5050;-4.500;-134.96;0.00;-3.44;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;4741.47;0.05;2723.67;-4723.43;1859.38;0.08;1616.85;0.08;1616.85;0.08;861.1800;0.09;242.53;0.00;62.000;755.67;0.07;29.99;26.08;13.8900;46.74;-269.91;-234.70;-125.0100;-9.000;-269.91;0.00;-6.89;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;-0.00;1921.38;0.08;1103.71;-2129.29;2729.09;0.04;2373.12;0.04;2373.12;0.04;1263.9900;0.05;355.97;0.00;91.000;1109.13;0.03;29.99;26.08;13.8900;46.74;0.00;0.00;0.0000;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;2820.09;0.04;1619.96;-2729.09
1154;Bakery In House;104;1273;29299;211273; CUP CAKES 6'S;EACH;-144.000;24.99;11.0000;10072024;28263.69;0.61;24577.12;0.60;24577.12;0.60;12554.0000;0.68;3686.57;0.00;1 131.000;12023.12;0.54;24.99;21.73;11.0999;48.92;-2 324.07;-2 020.93;-1 044.4751;-93.000;-2 324.07;0.00;-9.72;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;113.00;29394.69;0.61;16240.57;-30587.76;56527.38;0.61;49154.24;0.61;49154.24;0.61;25108.0000;0.69;7373.14;0.00;2 262.000;24046.24;0.54;24.99;21.73;11.0999;48.92;-2 324.07;-2 020.93;-1 044.4751;-93.000;-2 324.07;0.00;-9.72;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;226.00;58789.38;0.61;32481.14;-58851.45;5522.79;0.24;4802.43;0.24;4802.43;0.24;2657.0000;0.29;720.36;0.00;221.000;2145.43;0.21;24.99;21.73;12.0226;44.67;-1 049.58;-912.68;-504.9502;-42.000;-1 049.58;0.00;-5.26;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;226.00;5743.79;0.24;3377.36;-6572.37;51004.59;0.73;44351.82;0.72;44351.82;0.72;22451.0000;0.83;6652.77;0.00;2 041.000;21900.82;0.64;24.99;21.73;11.0000;49.38;-3 598.56;-3 129.18;-1 584.0000;-144.000;-3 598.56;0.00;-14.17;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;53045.59;0.73;29103.77;-54603.15
377;GOLDEN YOLK / SUCCESS VENTURES;103;;29300;;GOLDEN YOLK LOOSE BAKERY EGGS;30'S;0.000;2.69;2.3000;;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.0000;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.0000;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.0000;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.0000;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.00
5;ANCHOR YEAST(BULK BAKERY);103;B144;29306;;JALAPENO BREAD MIX;10KG;10.000;84.07;73.1000;;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.0000;0.00;903.75;785.87;785.8250;10.750;903.75;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.00;903.75;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.0000;0.00;903.75;785.87;785.8250;10.750;903.75;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.00;903.75;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.0000;0.00;966.81;840.70;840.6500;11.500;966.81;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.00;966.81;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.0000;0.00;840.70;731.04;731.0000;10.000;840.70;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.00;840.70
64;SOUTHBAKELS (PTY) LTD;103;1752000;29307;;20% SWEET PREMIX;P/KG;0.000;45.73;39.7600;;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.0000;0.00;571.63;497.07;497.0000;12.500;571.63;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.00;571.63;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.0000;0.00;571.63;497.07;497.0000;12.500;571.63;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.00;571.63;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.0000;0.00;1 143.25;994.13;994.0000;25.000;1 143.25;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.00;1143.25;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.0000;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.00
64;SOUTHBAKELS (PTY) LTD;103;425020;29308;;CARAMEL DIPPING ICING;P/KG;15.666;90.75;78.9100;;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.0000;0.00;937.72;815.41;815.3770;10.333;937.72;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.00;937.72;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.0000;0.00;937.72;815.41;815.3770;10.333;937.72;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.00;937.72;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.0000;0.00;453.75;394.57;394.5500;5.000;453.75;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.00;453.75;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.0000;0.00;1 421.69;1 236.25;1 236.2041;15.666;1 421.69;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.00;1421.69
64;SOUTHBAKELS (PTY) LTD;103;8350000;29309;;CINNAMON GROUND;P/KG;9.060;171.85;149.4200;;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.0000;0.00;778.48;676.94;676.8726;4.530;778.48;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.00;778.48;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.0000;0.00;778.48;676.94;676.8726;4.530;778.48;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.00;778.48;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.0000;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.0000;0.00;1 556.96;1 353.88;1 353.7452;9.060;1 556.96;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.00;1556.96
16;CHIPKINS PURATOS (BIDVEST SOL);103;070102;29321;;ESSENCE VANILLA;2LT;0.000;112.70;98.0000;;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.0000;0.00;101.43;88.20;88.2000;0.900;101.43;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.00;101.43;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.0000;0.00;101.43;88.20;88.2000;0.900;101.43;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.00;101.43;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.0000;0.00;202.86;176.40;176.4000;1.800;202.86;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.00;202.86;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.0000;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.00
16;CHIPKINS PURATOS (BIDVEST SOL);103;80619;29322;;OIL VEGETABLE CHIPKINS;20LT;880.000;39.01;39.0000;;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.0000;0.00;24 576.30;24 576.30;24 369.5455;630.000;24 576.30;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.00;24576.30;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.0000;0.00;24 576.30;24 576.30;24 369.5455;630.000;24 576.30;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.00;24576.30;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.0000;0.00;14 823.80;14 823.80;14 699.0909;380.000;14 823.80;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.00;14823.80;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.0000;0.00;34 328.80;34 328.80;34 040.0000;880.000;34 328.80;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.00;34328.80
1154;Bakery In House;104;1274;29330;211274;NUTTY CROISSANTS;EACH;0.000;15.99;6.4600;;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.0000;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.0000;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.0000;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.0000;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.00
1154;Bakery In House;104;;29352;211275;KIT KAT CAKE;EACH;0.000;99.99;38.0000;03172024;649.94;0.01;565.16;0.01;565.16;0.01;247.0000;0.01;84.77;0.00;6.500;318.16;0.01;99.99;86.95;38.0000;56.30;0.00;0.00;0.0000;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;656.44;0.01;331.77;-649.94;1299.87;0.01;1130.32;0.01;1130.32;0.01;494.0000;0.01;169.55;0.00;13.000;636.32;0.01;99.99;86.95;38.0000;56.30;0.00;0.00;0.0000;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;1312.87;0.01;663.55;-1299.87;1199.88;0.05;1043.37;0.05;1043.37;0.05;456.0000;0.05;156.51;0.00;12.000;587.37;0.06;99.99;86.95;38.0000;56.30;0.00;0.00;0.0000;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;1211.88;0.05;612.51;-1199.88;99.99;0.00;86.95;0.00;86.95;0.00;38.0000;0.00;13.04;0.00;1.000;48.95;0.00;99.99;86.95;38.0000;56.30;0.00;0.00;0.0000;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;100.99;0.00;51.04;-99.99
1154;Bakery In House;104;;29400;211276;HORNS;EACH;0.000;14.99;8.9000;02252024;89.94;0.00;78.21;0.00;78.21;0.00;53.4000;0.00;11.73;0.00;6.000;24.81;0.00;14.99;13.03;8.9000;31.72;112.43;97.76;66.7500;7.500;112.43;0.00;0.40;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;95.94;0.00;65.13;22.49;179.88;0.00;156.42;0.00;156.42;0.00;106.8000;0.00;23.46;0.00;12.000;49.62;0.00;14.99;13.03;8.9000;31.72;112.43;97.76;66.7500;7.500;112.43;0.00;0.40;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;191.88;0.00;130.26;-67.46;179.88;0.01;156.42;0.01;156.42;0.01;106.8000;0.01;23.46;0.00;12.000;49.62;0.00;14.99;13.03;8.9000;31.72;224.85;195.52;133.5000;15.000;224.85;0.00;0.80;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;191.88;0.01;130.26;44.97;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.00;0.0000;0.000;0.00;0.00;0.00;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.0000;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.00
